Alpha: 0.05678927540478929, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.057142618252721676, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.05749815959970686, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.05785591312480501, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.05821589259218736, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.05857811185166599, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.05894258483922634, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.059309325577563535, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.059678348176622084, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.060049666834138385, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.06042329583618717, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.0607992495577312, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.061177542463174236, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.06155818910691745, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005466052934407328
Alpha: 0.06194120413391961, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.0623266022802604, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.06271439837370728, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.06310460733428618, Mean Test Score: 0.8673762945914845, Std Test Score: 0.005753739930955071
Alpha: 0.06349724417485543, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06389232400168325, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06428986201502915, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06468987350972867, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06509237387578168, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06549737859894475, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06590490326132682, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06631496354198857, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.06672757521754592, Mean Test Score: 0.8672324510932106, Std Test Score: 0.005609896432681227
Alpha: 0.0671427541627769, Mean Test Score: 0.8670886075949367, Std Test Score: 0.005753739930955126
Alpha: 0.06756051635123231, Mean Test Score: 0.8670886075949367, Std Test Score: 0.005753739930955126
Alpha: 0.06798087785585034, Mean Test Score: 0.8670886075949367, Std Test Score: 0.005753739930955126
Alpha: 0.06840385484957522, Mean Test Score: 0.8670886075949367, Std Test Score: 0.005753739930955126
Alpha: 0.068829463605979, Mean Test Score: 0.8673762945914845, Std Test Score: 0.005753739930955071
Alpha: 0.06925772049988792, Mean Test Score: 0.8672324510932106, Std Test Score: 0.00589758342922897
Alpha: 0.06968864200801256, Mean Test Score: 0.8672324510932106, Std Test Score: 0.00589758342922897
Alpha: 0.0701222447095814, Mean Test Score: 0.8672324510932106, Std Test Score: 0.00589758342922897
Alpha: 0.0705585452869789, Mean Test Score: 0.8673762945914845, Std Test Score: 0.006041426927502869
Alpha: 0.07099756052638737, Mean Test Score: 0.8673762945914845, Std Test Score: 0.006041426927502869
Alpha: 0.07143930731843276, Mean Test Score: 0.8673762945914845, Std Test Score: 0.006041426927502869
Alpha: 0.07188380265883434, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07233106364905892, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07278110749697855, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07323395151753259, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07368961313339405, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07414810987563977, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07460945938442488, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07507367940966163, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00589758342922897
Alpha: 0.07554078781170223, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07601080256202589, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07648374174393041, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07695962355322795, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07743846629894485, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07792028840402629, Mean Test Score: 0.8676639815880323, Std Test Score: 0.005753739930955126
Alpha: 0.07840510840604505, Mean Test Score: 0.8678078250863062, Std Test Score: 0.005609896432681227
Alpha: 0.07889294495791457, Mean Test Score: 0.8678078250863062, Std Test Score: 0.005609896432681227
Alpha: 0.07938381682860671, Mean Test Score: 0.8679516685845801, Std Test Score: 0.005753739930955126
Alpha: 0.07987774290387407, Mean Test Score: 0.8679516685845801, Std Test Score: 0.005753739930955126
Alpha: 0.08037474218697617, Mean Test Score: 0.8679516685845801, Std Test Score: 0.005753739930955126
Alpha: 0.08087483379941084, Mean Test Score: 0.8679516685845801, Std Test Score: 0.005753739930955126
Alpha: 0.08137803698164993, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08188437109387951, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08239385561674462, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08290651015209892, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08342235442375888, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08394140827826235, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08446369168563253, Mean Test Score: 0.86795166858458, Std Test Score: 0.006041426927502869
Alpha: 0.08498922474014602, Mean Test Score: 0.8680955120828538, Std Test Score: 0.00589758342922897
Alpha: 0.08551802766110592, Mean Test Score: 0.8682393555811277, Std Test Score: 0.006041426927502869
Alpha: 0.08605012079361993, Mean Test Score: 0.8682393555811277, Std Test Score: 0.006041426927502869
Alpha: 0.08658552460938303, Mean Test Score: 0.8682393555811277, Std Test Score: 0.006041426927502869
Alpha: 0.08712425970746493, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006041426927502924
Alpha: 0.08766634681510287, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.08821180678849894, Mean Test Score: 0.8683831990794015, Std Test Score: 0.005897583429229026
Alpha: 0.08876066061362242, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006041426927502924
Alpha: 0.08931292940701739, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006041426927502924
Alpha: 0.08986863441661504, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.09042779702255112, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.09099043873798851, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.09155658120994527, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.09212624622012691, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.09269945568576471, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.09327623166045923, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.09385659633502823, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.0944405720383608, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09502818123827646, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09561944654238946, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09621439069897852, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09681303659786226, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09741540727127974, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09802152589477646, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09863141578809631, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09924510041607859, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.09986260338956073, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.10048394846628685, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.10110915955182179, Mean Test Score: 0.8683831990794015, Std Test Score: 0.00647295742232451
Alpha: 0.10173826070047068, Mean Test Score: 0.8683831990794015, Std Test Score: 0.00647295742232451
Alpha: 0.10237127611620461, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.10300823015359183, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.10364914731873451, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.104294052270212, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.10494296982002912, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.10559592493457112, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.1062529427355641, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.10691404850104133, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.1075792676663162, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.10824862582496061, Mean Test Score: 0.8686708860759493, Std Test Score: 0.00647295742232451
Alpha: 0.10892214872978945, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.10959986229385181, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11028179259142774, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11096796585903132, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006041426927502924
Alpha: 0.11165840849642039, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006041426927502924
Alpha: 0.11235314706761187, Mean Test Score: 0.8686708860759493, Std Test Score: 0.005897583429229026
Alpha: 0.11305220830190414, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.1137556190949053, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11446340650956766, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11517559777722948, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11589222029866232, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.1166133016451252, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11733886955942564, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11806895195698695, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11880357692692195, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.11954277273311419, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.12028656781530482, Mean Test Score: 0.8683831990794016, Std Test Score: 0.006185270425776768
Alpha: 0.12103499079018729, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.12178807045250802, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.12254583577617421, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.12330831591536888, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.12407554020567232, Mean Test Score: 0.8685270425776754, Std Test Score: 0.006329113924050611
Alpha: 0.12484753816519065, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.12562433949569177, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.12640597408374804, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.1271924720018858, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.12798386350974292, Mean Test Score: 0.8686708860759493, Std Test Score: 0.006185270425776768
Alpha: 0.1287801790552325, Mean Test Score: 0.8682393555811277, Std Test Score: 0.006329113924050667
Alpha: 0.12958144927571466, Mean Test Score: 0.8680955120828538, Std Test Score: 0.006185270425776768
Alpha: 0.13038770499917524, Mean Test Score: 0.8679516685845801, Std Test Score: 0.006329113924050611
Alpha: 0.13119897724541157, Mean Test Score: 0.868095512082854, Std Test Score: 0.00647295742232451
Alpha: 0.1320152972272263, Mean Test Score: 0.868095512082854, Std Test Score: 0.00647295742232451
Alpha: 0.1328366963516282, Mean Test Score: 0.868095512082854, Std Test Score: 0.00647295742232451
Alpha: 0.1336632062210402, Mean Test Score: 0.8679516685845801, Std Test Score: 0.006329113924050611
Alpha: 0.13449485863451566, Mean Test Score: 0.8676639815880323, Std Test Score: 0.006616800920598409
Alpha: 0.1353316855889617, Mean Test Score: 0.8676639815880323, Std Test Score: 0.006616800920598409
Alpha: 0.13617371928036992, Mean Test Score: 0.8676639815880323, Std Test Score: 0.006616800920598409
Alpha: 0.13702099210505564, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.137873536660904, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.1387313857486239, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.13959457237301065, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.140463129744215, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.14133709127902144, Mean Test Score: 0.8675201380897584, Std Test Score: 0.00647295742232451
Alpha: 0.1422164906021338, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0066168009205983536
Alpha: 0.14310136154746847, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0066168009205983536
Alpha: 0.14399173815945673, Mean Test Score: 0.8675201380897584, Std Test Score: 0.0067606444188722525
Alpha: 0.14488765469435427, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0069044879171461515
Alpha: 0.14578914562155898, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0069044879171461515
Alpha: 0.14669624562493755, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0069044879171461515
Alpha: 0.14760898960415966, Mean Test Score: 0.8673762945914845, Std Test Score: 0.0069044879171461515
Alpha: 0.14852741267604053, Mean Test Score: 0.8672324510932106, Std Test Score: 0.0067606444188722525
Alpha: 0.14945155017589248, Mean Test Score: 0.8672324510932106, Std Test Score: 0.0067606444188722525
Alpha: 0.1503814376588838, Mean Test Score: 0.8672324510932106, Std Test Score: 0.0067606444188722525
Alpha: 0.15131711090140723, Mean Test Score: 0.8672324510932106, Std Test Score: 0.00647295742232451
Alpha: 0.1522586059024563, Mean Test Score: 0.8670886075949367, Std Test Score: 0.006616800920598409
Alpha: 0.15320595888500996, Mean Test Score: 0.8670886075949367, Std Test Score: 0.006616800920598409
Alpha: 0.15415920629742677, Mean Test Score: 0.8669447640966628, Std Test Score: 0.006760644418872308
Alpha: 0.15511838481484697, Mean Test Score: 0.8669447640966628, Std Test Score: 0.006760644418872308
Alpha: 0.15608353134060327, Mean Test Score: 0.8670886075949367, Std Test Score: 0.006616800920598409
Alpha: 0.1570546830076411, Mean Test Score: 0.8670886075949367, Std Test Score: 0.0069044879171461515
Alpha: 0.15803187717994713, Mean Test Score: 0.8669447640966628, Std Test Score: 0.006760644418872308
Alpha: 0.15901515145398645, Mean Test Score: 0.8669447640966628, Std Test Score: 0.006760644418872308
Alpha: 0.16000454366014968, Mean Test Score: 0.8669447640966628, Std Test Score: 0.006760644418872308
Alpha: 0.16100009186420777, Mean Test Score: 0.8668009205983889, Std Test Score: 0.006616800920598409
Alpha: 0.1620018343687772, Mean Test Score: 0.8668009205983889, Std Test Score: 0.006616800920598409
Alpha: 0.16300980971479315, Mean Test Score: 0.8668009205983889, Std Test Score: 0.006616800920598409
Alpha: 0.16402405668299241, Mean Test Score: 0.8668009205983889, Std Test Score: 0.006616800920598409
Alpha: 0.16504461429540568, Mean Test Score: 0.8668009205983889, Std Test Score: 0.006616800920598409
Alpha: 0.16607152181685872, Mean Test Score: 0.866657077100115, Std Test Score: 0.00647295742232451
Alpha: 0.16710481875648273, Mean Test Score: 0.8665132336018412, Std Test Score: 0.0066168009205983536
Alpha: 0.168144544869235, Mean Test Score: 0.8665132336018412, Std Test Score: 0.0066168009205983536
Alpha: 0.1691907401574282, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.17024344487226897, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.17130269951540736, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.17236854484049455, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.17344102185475074, Mean Test Score: 0.8665132336018412, Std Test Score: 0.0066168009205983536
Alpha: 0.17452017182054336, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.1756060362569739, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.17669865694147596, Mean Test Score: 0.8666570771001151, Std Test Score: 0.0067606444188722525
Alpha: 0.1777980759114223, Mean Test Score: 0.8663693901035674, Std Test Score: 0.00647295742232451
Alpha: 0.178904335465742, Mean Test Score: 0.8663693901035674, Std Test Score: 0.00647295742232451
Alpha: 0.18001747816654823, Mean Test Score: 0.8663693901035674, Std Test Score: 0.00647295742232451
Alpha: 0.18113754684077565, Mean Test Score: 0.8665132336018412, Std Test Score: 0.006329113924050667
Alpha: 0.18226458458182787, Mean Test Score: 0.8665132336018412, Std Test Score: 0.006329113924050667
Alpha: 0.18339863475123583, Mean Test Score: 0.8663693901035673, Std Test Score: 0.006185270425776768
Alpha: 0.1845397409803259, Mean Test Score: 0.8660817031070196, Std Test Score: 0.005897583429229026
Alpha: 0.18568794717189838, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.186843297501917, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.18800583642120805, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.18917560865717106, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.19035265921549946, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.19153703338191178, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.19272877672389457, Mean Test Score: 0.8662255466052935, Std Test Score: 0.006041426927502924
Alpha: 0.19392793509245526, Mean Test Score: 0.8660817031070196, Std Test Score: 0.005897583429229026
Alpha: 0.19513455462388596, Mean Test Score: 0.8659378596087457, Std Test Score: 0.005753739930955126
Alpha: 0.196348681741539, Mean Test Score: 0.8659378596087457, Std Test Score: 0.005753739930955126
Alpha: 0.19757036315761284, Mean Test Score: 0.8659378596087457, Std Test Score: 0.005753739930955126
Alpha: 0.19879964587494892, Mean Test Score: 0.8660817031070196, Std Test Score: 0.005322209436133485
Alpha: 0.20003657718884071, Mean Test Score: 0.8657940161104718, Std Test Score: 0.005034522439585687
Alpha: 0.20128120468885263, Mean Test Score: 0.8656501726121979, Std Test Score: 0.0048906789413118434
Alpha: 0.2025335762606516, Mean Test Score: 0.8656501726121979, Std Test Score: 0.0048906789413118434
Alpha: 0.20379374008784915, Mean Test Score: 0.865506329113924, Std Test Score: 0.0047468354430379445
Alpha: 0.20506174465385493, Mean Test Score: 0.8653624856156502, Std Test Score: 0.004602991944764101
Alpha: 0.20633763874374267, Mean Test Score: 0.8653624856156502, Std Test Score: 0.004602991944764101
Alpha: 0.20762147144612672, Mean Test Score: 0.8653624856156502, Std Test Score: 0.004602991944764101
Alpha: 0.20891329215505056, Mean Test Score: 0.865506329113924, Std Test Score: 0.0047468354430379445
Alpha: 0.21021315057188766, Mean Test Score: 0.8653624856156502, Std Test Score: 0.004602991944764101
Alpha: 0.21152109670725344, Mean Test Score: 0.8652186421173763, Std Test Score: 0.004746835443038
Alpha: 0.21283718088292897, Mean Test Score: 0.8650747986191024, Std Test Score: 0.004890678941311899
Alpha: 0.21416145373379775, Mean Test Score: 0.8650747986191024, Std Test Score: 0.004890678941311899
Alpha: 0.2154939662097936, Mean Test Score: 0.8650747986191024, Std Test Score: 0.004602991944764101
Alpha: 0.21683476957786038, Mean Test Score: 0.8650747986191024, Std Test Score: 0.004602991944764101
Alpha: 0.21818391542392535, Mean Test Score: 0.8650747986191024, Std Test Score: 0.004602991944764101
Alpha: 0.21954145565488287, Mean Test Score: 0.8649309551208285, Std Test Score: 0.004459148446490202
Alpha: 0.22090744250059238, Mean Test Score: 0.8647871116225547, Std Test Score: 0.004315304948216359
Alpha: 0.2222819285158875, Mean Test Score: 0.8646432681242808, Std Test Score: 0.00417146144994246
Alpha: 0.22366496658259757, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.2250566099115831, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.22645691204478247, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.22786592685727167, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.22928370855933775, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.23071031169856407, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.2321457911619288, Mean Test Score: 0.864355581127733, Std Test Score: 0.003883774453394717
Alpha: 0.23359020217791726, Mean Test Score: 0.8644994246260069, Std Test Score: 0.004027617951668561
Alpha: 0.23504360031864588, Mean Test Score: 0.8646432681242808, Std Test Score: 0.0038837744533946617
Alpha: 0.2365060415020012, Mean Test Score: 0.8644994246260069, Std Test Score: 0.003739930955120818
Alpha: 0.2379775819937908, Mean Test Score: 0.8644994246260069, Std Test Score: 0.003739930955120818
Alpha: 0.23945827840990772, Mean Test Score: 0.8647871116225546, Std Test Score: 0.003739930955120818
Alpha: 0.24094818771850945, Mean Test Score: 0.8647871116225546, Std Test Score: 0.003739930955120818
Alpha: 0.2424473672422093, Mean Test Score: 0.8646432681242808, Std Test Score: 0.0035960874568469747
Alpha: 0.2439558746602815, Mean Test Score: 0.8646432681242808, Std Test Score: 0.0035960874568469747
Alpha: 0.24547376801088114, Mean Test Score: 0.8644994246260069, Std Test Score: 0.003739930955120818
Alpha: 0.24700110569327655, Mean Test Score: 0.8644994246260069, Std Test Score: 0.003739930955120818
Alpha: 0.248537946470096, Mean Test Score: 0.8642117376294591, Std Test Score: 0.0034522439585730758
Alpha: 0.2500843494695893, Mean Test Score: 0.8642117376294591, Std Test Score: 0.0034522439585730758
Alpha: 0.2516403741879017, Mean Test Score: 0.8639240506329113, Std Test Score: 0.0034522439585730758
Alpha: 0.2532060804913638, Mean Test Score: 0.8636363636363636, Std Test Score: 0.0031645569620253333
Alpha: 0.2547815286187945, Mean Test Score: 0.8636363636363636, Std Test Score: 0.0031645569620253333
Alpha: 0.2563667791838182, Mean Test Score: 0.8636363636363636, Std Test Score: 0.0031645569620253333
Alpha: 0.25796189317719775, Mean Test Score: 0.8637802071346374, Std Test Score: 0.0033084004602991768
Alpha: 0.25956693196918035, Mean Test Score: 0.8636363636363635, Std Test Score: 0.0034522439585730758
Alpha: 0.26118195731185845, Mean Test Score: 0.8636363636363636, Std Test Score: 0.003739930955120818
Alpha: 0.26280703134154654, Mean Test Score: 0.8636363636363636, Std Test Score: 0.003739930955120818
Alpha: 0.26444221658117106, Mean Test Score: 0.8634925201380897, Std Test Score: 0.003883774453394717
Alpha: 0.26608757594267585, Mean Test Score: 0.8636363636363636, Std Test Score: 0.003739930955120818
Alpha: 0.26774317272944326, Mean Test Score: 0.8636363636363636, Std Test Score: 0.003739930955120818
Alpha: 0.26940907063872865, Mean Test Score: 0.8634925201380897, Std Test Score: 0.0035960874568469192
Alpha: 0.2710853337641123, Mean Test Score: 0.863348676639816, Std Test Score: 0.0034522439585730758
Alpha: 0.27277202659796457, Mean Test Score: 0.8634925201380897, Std Test Score: 0.0035960874568469192
Alpha: 0.27446921403392693, Mean Test Score: 0.8633486766398158, Std Test Score: 0.003739930955120818
Alpha: 0.2761769613694094, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.27789533430810265, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.27962439896250507, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.2813642218564676, Mean Test Score: 0.8630609896432682, Std Test Score: 0.0034522439585730758
Alpha: 0.2831148699277523, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0038837744533946617
Alpha: 0.2848764105306078, Mean Test Score: 0.8630609896432682, Std Test Score: 0.003739930955120818
Alpha: 0.2866489114383611, Mean Test Score: 0.8629171461449943, Std Test Score: 0.0035960874568469192
Alpha: 0.2884324408460248, Mean Test Score: 0.8630609896432682, Std Test Score: 0.0031645569620253333
Alpha: 0.29022706737292053, Mean Test Score: 0.8630609896432682, Std Test Score: 0.0031645569620253333
Alpha: 0.29203286006531987, Mean Test Score: 0.8630609896432682, Std Test Score: 0.0034522439585730758
Alpha: 0.29384988839909953, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.29567822228241575, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.2975179320583931, Mean Test Score: 0.8632048331415421, Std Test Score: 0.0035960874568469747
Alpha: 0.2993690885078307, Mean Test Score: 0.8629171461449943, Std Test Score: 0.0033084004602992323
Alpha: 0.3012317628519263, Mean Test Score: 0.8629171461449943, Std Test Score: 0.0033084004602992323
Alpha: 0.30310602675501574, Mean Test Score: 0.8627733026467204, Std Test Score: 0.0031645569620253333
Alpha: 0.30499195232732995, Mean Test Score: 0.8627733026467204, Std Test Score: 0.0031645569620253333
Alpha: 0.30688961212777016, Mean Test Score: 0.8626294591484465, Std Test Score: 0.0030207134637514343
Alpha: 0.3087990791666991, Mean Test Score: 0.8623417721518988, Std Test Score: 0.0030207134637514343
Alpha: 0.31072042690874924, Mean Test Score: 0.862054085155351, Std Test Score: 0.0030207134637514343
Alpha: 0.312653729275651, Mean Test Score: 0.862054085155351, Std Test Score: 0.0030207134637514343
Alpha: 0.3145990606490747, Mean Test Score: 0.8617663981588032, Std Test Score: 0.0030207134637514343
Alpha: 0.31655649587349427, Mean Test Score: 0.8617663981588032, Std Test Score: 0.0030207134637514343
Alpha: 0.31852611025906563, Mean Test Score: 0.8617663981588032, Std Test Score: 0.0030207134637514343
